"Word"	"Freq"
"2937"	"gratitude"	16
"2940"	"grave"	16
"3057"	"harley"	16
"3521"	"influence"	16
"3735"	"johns"	16
"3853"	"laughed"	16
"4009"	"loved"	16
"4455"	"nobody"	16
"4526"	"observation"	16
"4671"	"overcome"	16
"4791"	"pause"	16
"4858"	"persuaded"	16
"5011"	"pray"	16
"5218"	"purpose"	16
"5263"	"quitted"	16
"5326"	"receive"	16
"5412"	"relations"	16
"5608"	"rich"	16
"6063"	"smith"	16
"6775"	"turn"	16
"6784"	"twice"	16
"7337"	"worse"	16
"7356"	"write"	16
"229"	"affliction"	15
"233"	"afford"	15
"317"	"alteration"	15
"325"	"altogether"	15
"1100"	"civil"	15
"1167"	"combe"	15
"1355"	"considerable"	15
"1670"	"delay"	15
"1910"	"disposed"	15
"2061"	"during"	15
"2227"	"engage"	15
"2385"	"exeter"	15
"2423"	"express"	15
"2424"	"expressed"	15
"2607"	"finding"	15
"2617"	"fire"	15
"2710"	"form"	15
"2807"	"gained"	15
"3183"	"highly"	15
"3351"	"imagine"	15
"3448"	"increased"	15
"3472"	"indifferent"	15
"3617"	"interesting"	15
"3712"	"itself"	15
"3847"	"lately"	15
"4118"	"match"	15
"4360"	"mutual"	15
"4475"	"note"	15
"4531"	"observed"	15
"4575"	"offer"	15
"4920"	"pleasant"	15
"5047"	"presence"	15
"5079"	"prevented"	15
"5170"	"prospect"	15
"5459"	"removed"	15
"5879"	"several"	15
"6056"	"smart"	15
"6376"	"suffering"	15
"6412"	"supported"	15
"6762"	"trust"	15
"6777"	"turning"	15
"6965"	"unwilling"	15
"7004"	"utmost"	15
"7061"	"violent"	15
"7204"	"whenever"	15
"260"	"ago"	14
"349"	"amusement"	14
"501"	"assistance"	14
"990"	"cause"	14
"1502"	"creature"	14
"2033"	"drew"	14
"2063"	"duty"	14
"2073"	"eagerly"	14
"2196"	"encouragement"	14
"2231"	"engagements"	14
"2330"	"everything"	14
"2660"	"folly"	14
"2759"	"frequently"	14
"2760"	"fresh"	14
"3120"	"heavy"	14
"3384"	"importance"	14
"3444"	"inconvenience"	14
"3668"	"invited"	14
"3759"	"justice"	14
"3803"	"knows"	14
"4113"	"marrying"	14
"4183"	"mention"	14
"4316"	"morton"	14
"4433"	"news"	14
"4620"	"opinions"	14
"4817"	"perceive"	14
"4951"	"politeness"	14
"5150"	"proof"	14
"5167"	"propriety"	14
