"Word"	"Freq"
"5195"	"inquiry"	17
"5444"	"joy"	17
"5548"	"knowing"	17
"5829"	"living"	17
"5843"	"locked"	17
"5926"	"lower"	17
"6509"	"neck"	17
"6969"	"pair"	17
"7027"	"parlour"	17
"7295"	"pity"	17
"7536"	"presence"	17
"7538"	"presented"	17
"7656"	"proof"	17
"8081"	"remark"	17
"8579"	"seated"	17
"9029"	"smiling"	17
"9179"	"space"	17
"9251"	"spoken"	17
"9333"	"starting"	17
"9746"	"talking"	17
"9838"	"thank"	17
"9902"	"thick"	17
"10529"	"used"	17
"10713"	"walls"	17
"11061"	"wonder"	17
"11107"	"worship"	17
"11156"	"wrong"	17
"125"	"addressed"	16
"209"	"afore"	16
"669"	"aunt"	16
"840"	"beat"	16
"886"	"beg"	16
"2305"	"crept"	16
"2344"	"crowded"	16
"2419"	"danger"	16
"3025"	"drawn"	16
"3170"	"effort"	16
"3554"	"fagins"	16
"3650"	"features"	16
"3653"	"feeble"	16
"3714"	"fields"	16
"3741"	"finding"	16
"3773"	"fit"	16
"3860"	"fond"	16
"3884"	"forced"	16
"3915"	"form"	16
"3972"	"free"	16
"4167"	"getting"	16
"4581"	"health"	16
"4598"	"hearts"	16
"4742"	"holding"	16
"4816"	"houses"	16
"5281"	"interview"	16
"5648"	"law"	16
"5900"	"lose"	16
"5997"	"makes"	16
"6115"	"meanwhile"	16
"6217"	"miles"	16
"6816"	"opinion"	16
"7100"	"pause"	16
"7111"	"pay"	16
"7837"	"rain"	16
"8193"	"resolved"	16
"8465"	"satisfaction"	16
"8691"	"shadow"	16
"8715"	"sharp"	16
"8845"	"sick"	16
"9133"	"son"	16
"9214"	"speed"	16
"9355"	"stay"	16
"9638"	"supposed"	16
"9829"	"terror"	16
"9911"	"thieves"	16
"10278"	"turns"	16
"10286"	"twice"	16
"10632"	"violence"	16
"10634"	"violently"	16
"10693"	"wait"	16
"11142"	"wretched"	16
"23"	"abroad"	15
"162"	"advanced"	15
"555"	"aside"	15
"588"	"assistance"	15
"636"	"attempt"	15
"784"	"bar"	15
"902"	"behaviour"	15
"960"	"bestowed"	15
"1228"	"breakfast"	15
"1294"	"brother"	15
"1336"	"bundle"	15
"1427"	"cap"	15
"1834"	"collar"	15
"2044"	"considerable"	15
"2369"	"cup"	15
"2443"	"darted"	15
"2537"	"deeply"	15
"2564"	"delay"	15
"2741"	"difficulty"	15
"2841"	"dismal"	15
"3131"	"easily"	15
"3574"	"fall"	15
"3606"	"farther"	15
"3723"	"figure"	15
"4137"	"general"	15
"4187"	"girls"	15
"4313"	"greater"	15
"4328"	"grief"	15
"4416"	"hadnt"	15
"4794"	"hot"	15
"5577"	"ladys"	15
"5660"	"lead"	15
"5758"	"lighted"	15
"6643"	"notwithstanding"	15
"6944"	"paces"	15
"7055"	"pass"	15
"7165"	"perfect"	15
"7321"	"play"	15
"7529"	"prepared"	15
"7586"	"prison"	15
"7764"	"pushed"	15
"7827"	"rage"	15
"7858"	"rapid"	15
"7892"	"reader"	15
"8004"	"reflection"	15
"8459"	"sank"	15
"8859"	"sigh"	15
"9112"	"solemn"	15
"9233"	"spirit"	15
"9375"	"stepped"	15
"9627"	"supper"	15
"9791"	"telling"	15
"9974"	"throwing"	15
"9975"	"thrown"	15
"10070"	"tongue"	15
"10116"	"touched"	15
"10658"	"voices"	15
"10731"	"warm"	15
"10793"	"ways"	15
"10940"	"wholly"	15
"92"	"acquainted"	14
"243"	"agony"	14
"369"	"angry"	14
"405"	"anxiety"	14
"421"	"apartment"	14
"873"	"beer"	14
"931"	"bending"	14
"1161"	"bore"	14
"1550"	"chance"	14
"1573"	"charge"	14
"1745"	"clever"	14
"1881"	"committed"	14
"2039"	"consequence"	14
"2043"	"consider"	14
"2097"	"contents"	14
"2571"	"delight"	14
"2640"	"description"	14
"2720"	"dick"	14
"2814"	"discovery"	14
"3037"	"dressed"	14
"3109"	"dying"	14
"3377"	"everybody"	14
"3438"	"exercise"	14
"3471"	"expedition"	14
"3721"	"fifty"	14
"3806"	"flight"	14
"3913"	"forgotten"	14
"4284"	"grasp"	14
"4775"	"hopes"	14
"4803"	"housebreaker"	14
"4853"	"humour"	14
"4998"	"importance"	14
"5068"	"increased"	14
"5367"	"itll"	14
"5392"	"jailer"	14
"5771"	"likely"	14
"5780"	"limbs"	14
"5817"	"lived"	14
"6422"	"murmured"	14
"6735"	"occurred"	14
"6763"	"officers"	14
"7567"	"prevent"	14
"7577"	"pride"	14
"7730"	"pulling"	14
"7888"	"reach"	14
"7896"	"reading"	14
"8068"	"relieved"	14
"8075"	"remain"	14
"8110"	"removed"	14
"8399"	"rushed"	14
"8604"	"seem"	14
"8659"	"servant"	14
"8939"	"size"	14
"9094"	"soft"	14
"9411"	"stole"	14
"9696"	"swear"	14
"9973"	"throw"	14
"10203"	"trial"	14
"10623"	"village"	14
"10694"	"waited"	14
"10696"	"waiting"	14
"10823"	"weeks"	14
"10869"	"whatever"	14
"10967"	"wild"	14
"11021"	"wished"	14
"11055"	"womans"	14
"11259"	"yours"	14
"824"	"beadles"	13
"950"	"beside"	13
"1171"	"bottle"	13
"1185"	"bow"	13
"1227"	"break"	13
"1240"	"breathless"	13
"1505"	"ceased"	13
"1508"	"ceiling"	13
"1617"	"chertsey"	13
"1697"	"circumstance"	13
"1729"	"clean"	13
"1978"	"concluded"	13
"2250"	"court"	13
"2415"	"damp"	13
"2426"	"dare"	13
"2577"	"delivered"	13
"2767"	"directed"	13
"2785"	"disappeared"	13
"2970"	"doors"	13
"3036"	"dress"	13
