"Word"	"Freq"
"3058"	"lately"	10
"3317"	"merely"	10
"3344"	"mine"	10
"3362"	"misery"	10
"3468"	"nay"	10
"3644"	"opened"	10
"3669"	"order"	10
"3728"	"painful"	10
"3800"	"peace"	10
"3909"	"pleasing"	10
"4079"	"produced"	10
"4095"	"promise"	10
"4110"	"properly"	10
"4231"	"reach"	10
"4407"	"reply"	10
"4410"	"report"	10
"4538"	"rights"	10
"4645"	"school"	10
"4734"	"sentiments"	10
"4744"	"servant"	10
"4748"	"service"	10
"4761"	"several"	10
"4911"	"smiled"	10
"4963"	"sooner"	10
"5169"	"suffer"	10
"5188"	"summer"	10
"5202"	"superiority"	10
"5241"	"suspense"	10
"5322"	"tenderness"	10
"5707"	"vanity"	10
"5781"	"wanting"	10
"5897"	"winter"	10
"5967"	"wrong"	10
"51"	"absence"	9
"117"	"actually"	9
"143"	"admit"	9
"164"	"affection"	9
"172"	"afford"	9
"200"	"ah"	9
"224"	"allow"	9
"265"	"amusement"	9
"310"	"anywhere"	9
"380"	"arrival"	9
"382"	"arrived"	9
"458"	"attend"	9
"465"	"attentions"	9
"633"	"blessing"	9
"690"	"boys"	9
"789"	"capable"	9
"799"	"card"	9
"889"	"cheerful"	9
"924"	"claim"	9
"931"	"clays"	9
"951"	"closed"	9
"1004"	"companion"	9
"1021"	"complete"	9
"1030"	"compliments"	9
"1037"	"comprehend"	9
"1163"	"contrary"	9
"1186"	"convinced"	9
"1289"	"dangerous"	9
"1423"	"desire"	9
"1559"	"distance"	9
"1578"	"divided"	9
"1615"	"drawingroom"	9
"1621"	"dreadful"	9
"1625"	"dress"	9
"1785"	"enquiries"	9
"1819"	"equally"	9
"1829"	"escape"	9
"1881"	"except"	9
"1890"	"excite"	9
"1988"	"fall"	9
"2050"	"features"	9
"2064"	"fell"	9
"2117"	"five"	9
"2147"	"follow"	9
"2149"	"following"	9
"2186"	"forgotten"	9
"2348"	"god"	9
"2583"	"highest"	9
"2588"	"hill"	9
"2626"	"hopes"	9
"2652"	"humour"	9
"2699"	"imagined"	9
"2788"	"indifferent"	9
"2817"	"inferior"	9
"2900"	"interval"	9
"2905"	"intimacy"	9
"2906"	"intimate"	9
"3154"	"listening"	9
"3184"	"lord"	9
"3371"	"mistaken"	9
"3419"	"mothers"	9
"3421"	"motive"	9
"3430"	"move"	9
"3478"	"necessity"	9
"3494"	"nerves"	9
"3504"	"news"	9
"3548"	"november"	9
"3641"	"ones"	9
"3682"	"otherwise"	9
"3792"	"pause"	9
"3959"	"possibility"	9
"3975"	"praise"	9
"3978"	"pray"	9
"4137"	"proved"	9
"4195"	"quietly"	9
"4196"	"quit"	9
"4203"	"rain"	9
"4278"	"recollection"	9
"4281"	"recommend"	9
"4380"	"removal"	9
"4598"	"safe"	9
"4718"	"send"	9
"4722"	"sensations"	9
"4803"	"shirley"	9
"4941"	"solicitude"	9
"4978"	"soul"	9
"4981"	"sounds"	9
"5091"	"stopped"	9
