"Word"	"Freq"
"3802"	"matter"	28
"3820"	"meant"	28
"3849"	"mentioned"	28
"4198"	"offer"	28
"4366"	"particular"	28
"4929"	"receive"	28
"6076"	"things"	28
"6764"	"year"	28
"85"	"absence"	27
"535"	"attachment"	27
"1053"	"circumstances"	27
"1448"	"credit"	27
"1954"	"during"	27
"2313"	"face"	27
"2557"	"forward"	27
"3095"	"imagine"	27
"3262"	"information"	27
"3515"	"knowing"	27
"4158"	"observed"	27
"4322"	"pain"	27
"4477"	"phillips"	27
"5294"	"satisfaction"	27
"5970"	"table"	27
"6116"	"thus"	27
"6229"	"truth"	27
"252"	"ago"	26
"291"	"allowed"	26
"388"	"anxious"	26
"551"	"attentions"	26
"640"	"beauty"	26
"1188"	"compliment"	26
"1979"	"easily"	26
"2209"	"exceedingly"	26
"2283"	"expressed"	26
"3349"	"interest"	26
"3488"	"keep"	26
"3635"	"liked"	26
"3949"	"money"	26
"4615"	"pray"	26
"5087"	"reply"	26
"5546"	"silent"	26
"5917"	"supposed"	26
"6221"	"true"	26
"6234"	"turn"	26
"6539"	"walking"	26
"6649"	"wholly"	26
"188"	"admiration"	25
"336"	"among"	25
"633"	"bear"	25
"1029"	"children"	25
"1215"	"concern"	25
"1592"	"delight"	25
"1839"	"disposition"	25
"1883"	"doing"	25
"2125"	"entirely"	25
"2490"	"followed"	25
"2684"	"giving"	25
"2722"	"got"	25
"3976"	"mothers"	25
"4461"	"persuaded"	25
"6100"	"thoughts"	25
"144"	"acquainted"	24
"394"	"anyone"	24
"548"	"attended"	24
"834"	"brighton"	24
"983"	"change"	24
"1117"	"collinss"	24
"1626"	"derbyshire"	24
"1984"	"easy"	24
"2282"	"express"	24
"2760"	"greater"	24
"2838"	"hand"	24
"2850"	"happened"	24
"2912"	"hearing"	24
"3043"	"hunsford"	24
"3663"	"living"	24
"3791"	"master"	24
"3795"	"match"	24
"4597"	"pounds"	24
"4676"	"pretty"	24
"4707"	"probably"	24
"5022"	"relations"	24
"5359"	"second"	24
"5412"	"send"	24
"5440"	"serious"	24
"6011"	"temper"	24
"6545"	"wanted"	24
"391"	"anybody"	23
"1244"	"conduct"	23
"1306"	"considered"	23
"1476"	"curiosity"	23
"1581"	"degree"	23
"1593"	"delighted"	23
"1614"	"depend"	23
"1817"	"dislike"	23
"2379"	"fear"	23
"2491"	"following"	23
"2583"	"frequently"	23
"2752"	"gratitude"	23
"3003"	"hopes"	23
"3128"	"importance"	23
"3294"	"inquiries"	23
"3548"	"large"	23
"3620"	"library"	23
"4021"	"nature"	23
"4063"	"new"	23
"4682"	"prevented"	23
"5038"	"remained"	23
"5275"	"sake"	23
"5464"	"several"	23
"5608"	"small"	23
"5705"	"spite"	23
"1158"	"company"	22
"1654"	"desire"	22
"1743"	"directly"	22
"2158"	"especially"	22
"2180"	"event"	22
"2214"	"except"	22
"2285"	"expression"	22
"2325"	"fair"	22
"2371"	"favour"	22
"2464"	"fixed"	22
"3017"	"hour"	22
"3174"	"inclination"	22
"3560"	"latter"	22
"3835"	"meeting"	22
"3954"	"months"	22
"4019"	"natural"	22
"4355"	"park"	22
"4538"	"pleasing"	22
"4611"	"praise"	22
"4778"	"proud"	22
"5047"	"remember"	22
"5381"	"seems"	22
"5700"	"spent"	22
"6034"	"terms"	22
"6515"	"voice"	22
"6631"	"whenever"	22
"80"	"above"	21
"541"	"attempt"	21
"812"	"breakfast"	21
"1492"	"dancing"	21
"1647"	"design"	21
"2025"	"eliza"	21
"2073"	"endeavour"	21
"2550"	"fortnight"	21
